muKa	iic.			144
anya	iic.			144
uRNa	iic.			144
anna	n. sg. nom.			144
gaNa	iic.			144
Awman	m. sg. loc.			144
pANdava	m. sg. nom.			144
amqwa	iic.	mq	pp.	144
vaXa	iic.			143
wax	n. pl. nom.			143
paxa	n. sg. nom.			143
xaNda	m. sg. nom.			143
Xarma	m. sg. i.			143
puwra	m. sg. g.			143
xaNda	iic.			142
kara	n. sg. nom.			142
anna	n. sg. acc.			142
eka	n. sg. nom.			142
vega	m. sg. i.			142
sanAwana	m. sg. nom.			142
sAwyaki	m. sg. nom.			142
pArWa	m. sg. nom.			142
sawya	n. sg. acc.			141
sneha	iic.			141
siMha	iic.			141
xqDa	iic.	xqh	pp.	141
inxriya	m. sg. nom.			141
ixam	n. sg. g.			141
manu	m. sg. nom.			141
garBa	iic.			140
gawa	m. sg. loc.	gam	pp.	140
xIrGa	iic.			140
inxra	m. sg. g.			140
Sakra	iic.			140
vixura	m. sg. nom.			140
pArWa	m. sg. voc.			140
karwum	inf.	kq		140
mAyA	iic.			138
vyAXi	iic.			138
xvi	m. du. nom.			138
sarva	n. pl. nom.			138
vrawa	iic.			138
Awmaja	m. sg. nom.			138
kRIra	iic.			137
swrI	f. pl. g.			136
UrXva	iic.			136
SilA	iic.			136
loka	m. pl. acc.			136
wax	n. pl. acc.			136
yajFa	m. sg. nom.			136
nUnam	adv.			136
muni	m. pl. nom.			135
yakRa	iic.			135
apaha	n. sg. nom.			135
karwq	m. sg. nom.			135
haswa	iic.			135
ciwra	iic.			135
vixvas	m. sg. nom.	vix	ppf. ac.	134
ixam	f. sg. g.			134
nASana	n. sg. nom.			133
xeSa	m. sg. loc.			133
Axi	m. pl. loc.			133
jIv	opt. [1] ac. sg. 3			133
Siva	m. sg. nom.			133
kq	pft. ac. pl. 3			133
rAjan	m. pl. nom.			133
rAma	m. sg. g.			133
ja	m. pl. nom.			132
SoNiwa	iic.			132
mokRa	iic.			132
kanyA	f. sg. nom.			132
vIryavaw	m. sg. nom.			132
XImaw	m. sg. g.			132
grah	pft. ac. sg. 3			132
vac	fut. ac. sg. 1			131
agra	n. sg. loc.			131
jana	m. sg. nom.			131
karNa	m. sg. acc.			131
Gqwa	iic.	Gq	pp.	130
hara	m. sg. nom.			130
bAhu	iic.			130
xawwa	n. sg. nom.	xA	pp.	130
piwq	m. pl. g.			130
rAjan	m. sg. i.			130
raNa	iic.			130
bAla	iic.			129
pramANa	n. sg. nom.			129
qRaBa	m. sg. nom.			129
bIja	n. sg. nom.			129
yuxXa	iic.	yuX	pp.	129
ISvara	m. sg. acc.			129
paw	pft. ac. sg. 3			129
xeva	m. sg. g.			128
ewax	n. pl. nom.			128
cUrNa	n. sg. acc.			128
as	pr. [2] ac. pl. 3			128
niwya	iic.			128
sWa	m. sg. acc.			128
suvarNa	iic.			128
vixyA	f. sg. nom.			128
SawaSas	adv.			128
vipra	m. sg. nom.			128
