muKa	n. sg. loc.			61
akliRta	iic.			61
vrawa	m. sg. nom.			61
niyawa	iic.	niyam	pp.	61
mUrXan	m. sg. loc.			61
xqRti	iic.			60
vijFAna	iic.			60
kqwa	m. sg. nom.	kq	pp.	60
Axya	n. pl. i.			60
aBAva	m. sg. loc.			60
wvac	iic.			60
Alaya	m. sg. acc.			60
viR	iic.			60
pApa	n. pl. i.			60
rUpa	m. sg. dat.			60
maya	n. sg. acc.			60
praBA	n. sg. nom.			60
qRi	m. pl. i.			60
yoga	m. sg. abl.			60
gaNa	m. pl. acc.			60
rUpa	m. sg. acc.			60
maxra	iic.			60
namaskq	abs.			60
Axi	m. sg. nom.			59
baxXa	iic.	banX	pp.	59
SeRa	iic.			59
nASana	m. sg. nom.			59
maXura	iic.			59
RaRti	iic.			59
xiS	iic.			59
Awman	m. sg. i.			59
japa	iic.			59
rawi	iic.			59
viSAla	iic.			59
parAyaNa	m. pl. nom.			59
jFAwi	iic.			59
Barwq	iic.			59
pqWu	iic.			59
sanXyA	iic.			59
xAna	n. sg. i.			59
puwra	m. sg. acc.			59
mAxrI	iic.			59
aSru	iic.			58
apaha	m. sg. nom.			58
Bagna	iic.	BaFj	pp.	58
Ayus	m. sg. nom.			58
Arwa	m. sg. nom.			58
ORaXa	iic.			58
caraNa	iic.			58
KaNda	m. sg. loc.			58
BrAwq	iic.			58
rakRas	n. pl. g.			58
xevI	f. sg. nom.			58
vixyuw	iic.			58
puRti	iic.			57
Axi	n. pl. i.			57
pramANa	iic.			57
vqxXi	iic.			57
qkRa	iic.			57
xUra	iic.			57
akRa	iic.			57
kusuma	iic.			57
vAc	m. sg. nom.			57
xrava	m. pl. i.			57
anXaka	iic.			57
hqRta	iic.	hqR	pp.	57
vawsa	iic.			57
wrixaSa	iic.			57
xeSa	m. sg. loc.			56
Uru	iic.			56
kuSa	iic.			56
canxana	iic.			56
lakRaNa	m. sg. nom.			56
SoPa	iic.			56
katu	iic.			56
lohiwa	iic.			56
sWira	iic.			56
ja	m. pl. nom.			56
woya	iic.			56
awiWi	iic.			56
saFjFA	iic.			56
vAri	iic.			56
pAvaka	iic.			56
varNa	n. sg. nom.			56
maraNa	iic.			56
mukwA	iic.			56
buxXi	m. sg. nom.			56
yAma	iic.			56
pOra	iic.			56
Ahava	m. sg. loc.			56
anwara	n. sg. acc.			55
xarSana	m. sg. nom.			55
sWa	n. sg. nom.			55
sAra	iic.			55
hqwa	iic.	hq	pp.	55
guNa	n. sg. nom.			55
cakRus	iic.			55
Awman	m. pl. g.			55
kleSa	iic.			55
xarSana	n. sg. abl.			55
sarga	iic.			55
qRi	m. sg. g.			55
muKa	m. pl. nom.			55
xvijAwi	m. pl. nom.			55
aMSa	m. sg. acc.			54
rakRA	iic.			54
guNa	m. pl. i.			54
SayyA	iic.			54
rasa	m. pl. i.			54
SIGra	iic.			54
wala	n. sg. loc.			54
icCA	iic.			54
AKyA	n. sg. nom.			54
wapwa	iic.	wap	pp.	54
sixXi	f. sg. dat.			54
xruma	iic.			54
vAxin	m. pl. nom.			54
ikRvAku	iic.			54
SAlagrAma	iic.			54
nABi	iic.			53
pavana	iic.			53
wAla	iic.			53
Kadga	iic.			53
hima	iic.			53
Ajya	iic.			53
homa	iic.			53
anwara	m. sg. acc.			53
wanwra	iic.			53
vaSa	m. sg. abl.			53
BqSa	iic.			53
vAjin	iic.			53
SAnwa	iic.	Sam	pp.	53
vyoman	iic.			53
saMhAra	iic.			53
sanniXi	m. sg. loc.			53
ayuwa	iic.			53
saxqSa	iic.			53
varRa	n. pl. acc.			53
senA	iic.			53
sAxana	n. sg. acc.			53
mUla	n. sg. nom.			52
krUra	iic.			52
vayas	iic.			52
vara	m. sg. nom.			52
Baya	n. sg. abl.			52
yawa	iic.	yam	pp.	52
SAnwi	iic.			52
kAya	m. sg. nom.			52
BAra	iic.			52
sqRti	iic.			52
anwa	n. sg. nom.			52
yoga	m. sg. nom.			52
ganXaka	iic.			52
xa	m. sg. acc.			52
wyakwa	iic.	wyaj	pp.	52
praBA	m. sg. acc.			52
Xarma	m. sg. nom.			52
Xqwa	iic.	Xq	pp.	52
puwra	m. sg. g.			52
puwra	m. du. nom.			52
vyAGra	m. sg. nom.			52
ASIviRa	iic.			52
vana	n. sg. loc.			52
pAraxa	m. sg. nom.			52
viRama	iic.			51
yukwa	iic.	yuj	pp.	51
kAla	m. sg. nom.			51
XUma	iic.			51
uxBava	m. sg. nom.			51
prasanna	iic.	prasax	pp.	51
vexanA	iic.			51
asra	iic.			51
aSman	iic.			51
aruNa	iic.			51
paxa	n. sg. acc.			51
vafga	iic.			51
loman	iic.			51
Axi	n. pl. nom.			51
vacana	n. sg. abl.			51
pANi	m. sg. nom.			51
Ayawa	iic.	Ayam	pp.	51
varRa	m. sg. i.			51
iwi	ind.			51
mUla	n. sg. acc.			50
nAsA	iic.			50
muKa	n. sg. nom.			50
acala	iic.			50
meha	iic.			50
varNa	m. sg. nom.			50
Awman	m. pl. nom.			50
karman	m. sg. acc.			50
hiraNya	iic.			50
ASraya	m. sg. nom.			50
banXu	iic.			50
ESvarya	iic.			50
manwra	m. sg. nom.			50
asaw	iic.			50
rukma	iic.			50
rawa	m. sg. nom.	ram	pp.	50
sahasra	n. sg. acc.			50
kElAsa	iic.			50
SaswraBqw	m. pl. g.			50
gAruda	n. sg. loc.			50
kANda	m. sg. loc.			50
afgula	iic.			49
XaraNI	iic.			49
meru	iic.			49
rasa	m. sg. acc.			49
agni	m. sg. nom.			49
ja	m. pl. acc.			49
mUrCA	iic.			49
IkRaNa	m. sg. nom.			49
lakRaNa	n. sg. acc.			49
saMvawsara	iic.			49
gAmin	m. pl. nom.			49
kqcCra	iic.			49
